DATA_COMMENTO;ID_PRODOTTO;NOME_PRODOTTO;CATEGORIA_PRODOTTO;SITO_ECOMMERCE;RATING_ORIGINALE;TESTO_COMMENTO
18/07/2025;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;"Family winery since 1772 named after their 1st vineyard ""Vaio dei Masi"". Dark ruby red colored. Seductive & delicate bouquet with glacé cherry aromas and notes of ripe dark fruit, herbs, oak, tobacco & leather. Similar to the bouquet, the palate is powerful yet elegant, slowly revealing its complex flavors. Cherry, plum, dried fruit, cocoa, coffee & spices like vanilla & cinnamon merge with silky smooth tannins and soft mouthwatering acidity in a long dry finish with a sweet touch. Rightfully called 'Gentle Giant'!"
15/01/2022;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Deep ruby in color with aromas of ripe red fruit, oak and forest floor. Medium dryness, medium tannins, medium high acidity, medium alcohol with flavours of black currant, cassis, fig, jam, leather, vanilla. Medium finish. Very good. 
17/08/2023;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Intensive and little rough in nose, in mouth much better, sweet and juicy on the beginning, spicy and little tannic in a few seconds. Plum, vanilla, chocolate, oak, pepper. Long, smooth, pleasant spicy finish. Very good, expressive, complex Amarone.
27/09/2024;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;A dirty, gorgeous wine! Through their process, they dry the pumice and then re-ferment it. A color of vintageruby. A beautiful aroma of musk, smoke, black tea, chili, cocoa, coffee, and dried dark fruit. A flavor blend of red fruit, light spice notes and cloves, dark chocolate cherries, and oak notes. Wonderfully balanced.   Vintage - 2017 Tasted in wine class
19/09/2025;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.4;A delightful taste.  Cocoa nibs, dried figs and plums.  The nose is haunting and it brings a silky texture to the palate.  This wine will be a capable dinner guest for any red proteins.  Plenty of structure but the tannins are fine grained and well balanced.
30/04/2021;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Absolutely fantastic Amarone. Smooth and juicy, big and bold, fragrant and elegant. Powerful stuff. Plum, raisins, figs, leather, cherry, caramel. Got better glass on glass and by the end was simply majestic. 
19/11/2023;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.4;Leather, tobacco, and earthy notes on the nose. A beautiful velvety chocolate taste, very subtle on the fruit notes but not withheld too much. Slight notes of dark fruit and plum.  I could feel the stress leaving my body with each relaxing sip. Surprisingly smooth. One of my favorites.
30/04/2023;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.3;Ripe black-skinned fruit (mostlycherry with some ripe plum), flowers, and baking with a whiff of cedar. Concentrated but still elegant with smooth, structured flavors. The first taste is  prune marinated in spirits, followed by black cherry, licorice and cocoa framed in velvety tannins. Really a great Amarone for the price. 
14/07/2019;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;4,3/5 Wonderful! Ripe red fruit dominating on the nose with hints of orange crunchy and taste of chocolate, little bit of raisins and again red berries! Well balanced and very enjoyable. Well recommended!
14/04/2024;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;2017 4.5 pts  I have been coravining this vintage to find a perfect pairing with Desi food. Plum, dark chocolate, and high alcohol content define this Amarone. I found a perfect match on this Eid-ul-Fitre. Spicy flavors of kachcha gosht mutton biryani elevated this already perfect bottle. Spice and high alcohol content don't usually go well. This paring was a divine exception!
28/04/2022;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Really good. Grapes were dehydrated 105 days before ferment, giving it a robust body. Very spice-forward, with anise, baking spices, pepper, black fruits. Tannic, medium acidity. Heavier on alcohol, perfect with pairing with something robust and spicy (paired with Mexican-inspired dishes at Alinea, poached squash with mole, etc) 
25/12/2021;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Lovely smooth Italian red. Subtle notes of dark fruits, cherry, strawberry, pepper. Nice warmth and enjoying it on this Christmas Day!
01/12/2025;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.4;A great example of an amarone, with everything dialled up to 11. Huge intensity, body, acidity, tannins and alcohol. Notes of cooked red cherry, red and black plum, liquorice, vanilla, leather and meaty.
24/05/2020;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;This was an amazing wine to end the evening with! Medium ruby colour, aromas of black licorice, mushroom, tobacco. Good acidity and tannins. After some breathing in the glass, you get a full body with a long finish. Flavours were complex and included plum, leather, and cherry. Very smooth. Looses bit of its expressiveness after some time in the glass. Time to drink the 2011 year? 
05/07/2025;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.4;This is a winner.  It started with raisins the moment we opened it and the smooth layered tastes validated its specialness.  We enjoyed the fruit, the hint of valpolicello earth, and the quality construction of this wine.  As a fan of Amarone , this is one of the better wines — especially when factoring the moderate price point.  Oca Bianca, Santa Margherita Ligure 2025.  🇮🇹🏆
18/10/2023;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.3;Plum, blackcurrant, pepper, ruby, light tannic. Never expect so impressive. Mid complexity. But can't breath too long, the taste will become lighter. plum pepper black fruit
29/05/2021;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Black ruby color black currant nosed good tannin spicy, earthness well balanced  good jammy nice wine.weaker than speri 2015
28/05/2021;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Nose: dark fruits, light cedar Tastes: BlackBerry, oak, hint of coffee, minerals on the finish.  Medium body. 
16/10/2023;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;A classical style amarone cherry chocolate plum oak raisin leather tobacco vanilla blackberry coffee earthy
27/10/2018;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;High quality Amarone, with nothing to regret for this price. Oaky, spicy with decent leather notes. Worth to try 
28/12/2020;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Really great. Full-bodied, smooth. Had at Christmas dinner and went well. Great to drink on its own. Paid $35 CAD. Would definitely buy again
26/04/2022;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Fantastic! Complex, rich aroma, ripe fruit and dark chocolate tones, super smooth finish. Classy stuff
18/12/2023;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Very good and flavourful   Dark chocolate and blackberry  Cheese, vanilla and various taste  Really good to enjoy.
10/11/2023;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.3;cherry chocolate plum oak raisin Classic Amarone wine. Long finish. High intensity. Flowing in mouth.
29/11/2019;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Deep purple ruby colour, rich, ripe, plummy cherry aromas and flavours with hints of chocolate, spice and earth, full- bodied with a firm, long finish
19/11/2018;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Dry oaky fruity smooth delicious Tesco 
09/03/2022;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;5.0; plum chocolate smoke cherry sour cherry vanilla black raisin blackberry dark fruit clove mocha cedar coffee balsamic black fruit blueberry
11/10/2019;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Delicious smooth. Strong caramel hints. 
07/09/2019;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Bold with spice
19/11/2024;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.3;Chocolate, oak, tobacco, really cool stuff.
26/05/2022;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Coffee hazelnut tobacco cherry blueberry leather pepper   단짠 단짠  최고입니다.
13/11/2024;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Really nice dry red. Cherry heavy alcohol nose, slightly sweet
01/01/2020;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;cherry chocolate raisin tobacco Long and complex. Very well balanced. Smooth tannins
28/08/2019;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;4.3 nice amarone for the price.
15/09/2020;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Full body, slightly more acidic/dry than average 
23/03/2022;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Damn good, oak and spice nicely balanced and a long finish 
10/09/2021;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Very bold, but not overpowering. Beautiful glass with my bolognese. 
19/12/2023;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.2;Ruby in colour. On the nose is has cured meat, red fruit and dill. On the palate it was balanced with firm tannins. A real treat.
16/04/2017;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Velvet smooth, full body and deep
13/08/2021;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Delicious, very rich mouthfeel and tannic, great length and body, notes of chocolate
13/08/2023;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.2;Amazing fruity Amarone! Strawberry, cherry, chocolate, oak, vanilla, plum. Amazing mix of everything. Very smooth and kinda sweety wine.
10/12/2022;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.6;Excellent! Extra bold flavors - fruity and vanilla. Very similar to Amarone.
17/08/2019;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Powerful amarine. Hints of red berries. 
01/01/2025;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.3;Great pour by the glass at NYE dinner.
10/10/2021;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;5.0;Wow , this was as usual a sensational wine, full of plummy, chocolate infused flavours, a truly amazing masterclass in Amarone, outstanding wine!
28/10/2019;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Plum chocolate and leather. 
24/07/2022;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;One of 4 wines we tasted at a lunch at the winery. Excellent as to be expected. 
07/11/2020;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Special wine for me.   cherry raisin oak chocolate leather
04/11/2019;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;cherry chocolate oak plum 
08/11/2020;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;2011  cherry raisin chocolate oak plum
01/02/2020;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Prune, leather, oak 
12/11/2020;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Blueberry, red plum, raisin, violet, cloves, nutmeg, forest floor 
19/03/2019;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Excellent amarone. Lots of deep cherry fruit, nice acidity. Great with Italian food 
08/09/2018;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Dark fruits, fired rose and liquorice. Intense and full body, with long finish.
19/12/2022;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.3;Great balanced amarone.
17/06/2019;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Cassis dark fruit 
03/11/2018;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Ripe berry fruit flavor, light, airy. Well balanced. So delicious.
25/10/2021;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Excellent Amarone, long en bouche riche en arôme !
06/03/2021;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;4.3. vanilla flavours. Red fruit with some well structured tannins 
13/04/2026;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.3;cherry chocolate plum oak raisin leather tobacco vanilla blackberry blackberry
16/09/2022;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.6;Great value Amarone
15/09/2025;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Light and smooth. Cherry and plum. Very drinkable
03/06/2024;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.4;Sophisticated and smooth
11/05/2024;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Classic and reliable, but not boring - will always hit chocolate plum oak leather raisin
07/11/2019;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;4.3.. try last night.  good... complicated and enjoyable for 1.5 hours
23/09/2025;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.4;Really good rich wine with a mix complexity of flavors but all well balanced.
03/04/2022;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Amarone with a leather to peaty taste. Pair with veal or beef. Could go with BBQ. Sweet and strong. Complex flavor
01/09/2025;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.4;cherry prune red fruit vanilla leather chocolate cinnamon cedar
05/01/2026;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.2;Med to full bodied. Sweet(1.5), acidic(1), tannic(2), fruity(2, cherry skin> cherry> raspberry). Big bold, balanced. Nice and juicy to hold up to the tannins. $80
31/01/2019;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Beautiful deep rich aromas of stews.fruits , and a complex taste of ripe berries, leathery oak
22/11/2025;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.3;Great nose cherry plum Then delicate and medium body. cherry chocolate plum leather Very well balanced
24/12/2021;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;It’s a very good and slightly deceiving wine. It’s light when poured, it’s earthy, strong and dark fruits on the nose. But the taste is almost opposite it’s smooth, light with fruit and a lovely aftertaste. It’s a fantastic wine and well made. It’s strong 15% - we paired with Italian Ham and Pasta
24/12/2023;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.2;2012 Coconut and red fruit on the nose and fast legs. This is only a 15% amarone. It is wonderfully balanced and the coconut gives it a sense of sweetness. Tannins have integrated.
26/04/2023;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.2;Nose oak, dried cherry, plum, slight alcohol buzz. Leather, tobacco.  Tongue chocolate, blueberry, oak, tannin. Good quality amarone. Sweet. Love this amarone. 지난번 아마로네보다 퀄리티가 훨씬 높다. 
08/11/2023;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.4;cherry chocolate tobacco vanilla oak plum
25/09/2023;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.1;Savoury rich nose, dark fruits Concentrated palette, chocolate 80%, prunes and ripen dark fruits. Leather. Lean and fit body. Medium long finish. Very elegant, could still age for a long more. 91
03/04/2022;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.5;Cotton candy on the nose, dark fruit with a hint of smoke. Full bodied with a medium finish.
30/12/2019;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.0;Awesome full body wine.  Had at restaurant in Florida and was impressed at the “by the glass” wine and price.  Would definitely buy again. 
19/04/2023;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.7;wonderful concentration of flavors, blueberry, softness to it, floral aroma, underlying baking spices, long finish almost like fudge 
05/08/2021;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.0;Plum, fig, and jammy notes call for hearty dishes such as Osso Buco, but sharp cheeses such as parmesan create a scintillating contrast. 
24/03/2024;MA-AMAR-CS-01;Costasera - Amarone Classico DOCG;;Vivino;4.1;A splendid well structured Amarone. 2 hour decant. Full bodied, juicy and nice balance. Nose of plum, cherry, chocolate and cedar. Flavors of plum, black cherry, prune, chocolate, tobacco, vanilla, anise and baking spice. Long warm finish of tobacco, raisins and baking spice.
