DATA_COMMENTO;CODICE_PRODOTTO;NOME_PRODOTTO;CATEGORIA_PRODOTTO;SITO_ORIGINE;RATING_ORIGINALE;TESTO_COMMENTO;ID_PRODOTTO;SITO_ECOMMERCE;TESTO_ORIGINALE
2024-03-04;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;3.8;;VS-PROS-ED-MM;Vivino;Everyday Elegance in a Bottle. A lovely Prosecco that captures the spirit of Veneto with its lively bubbles and fresh palate. It's an effervescent celebration of apple and pear notes, balanced with just the right touch of acidity to keep things interesting. This Il Fresco Brut is the perfect plus-one for any occasion, embodying the joy of the everyday in a glass.
2022-05-02;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;👃Silky, creamy fruits, with green and whites fruits, and an array of white floral and blossom notes on the aroma.   👅Soft, creamy with a hint of citrus, white pear, green apples and white floral flavours.   Gold Medal Winner in the Light & Fruity Category at The Glass of Bubbly Awards 2021 
2022-06-01;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;3.7;;VS-PROS-ED-MM;Vivino;This bottle ended up in my fridge when we had guests over a few weeks ago. Didn’t end up drinking it then, so my wife opened it tonight.   On the nose, yeast, yellow apple, pear and honey.   On the palate, melon, apricot, apple, yeast and hints of citrus and tropical fruits.     Very nice. 
2016-06-05;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;This was fun in a bottle.  The bottle needs to be double the size.  It goes fast.  Drop a strawberry or blackberry into the glass and Wow! There is a line of people with empty glasses begging for more. 
2024-03-04;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.1;;VS-PROS-ED-MM;Vivino;Rapid review in the aftermath of Wine Fest!   Vivino community says 3.6, which baffles me. Another delicious prosecco from this winery. Dry, bright and so refreshing. Minerals, citrus, light yeast.   Enjoyed with @Shawn McLaughlin
2025-05-03;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;3.7;;VS-PROS-ED-MM;Vivino;Strong nose of pear and yellow apple. Very flavorful sparkling wine with the continued presence of pear, apple and honey. Some acidity but not a lot. Medium finish with medium bubbles and effervescence. Perfect on a Saturday afternoon while watching F1.
2025-12-24;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;3.9;;VS-PROS-ED-MM;Vivino;Light colour, soft minerals at the nose. At the taste this prosecco is gently sparkling and easy drinking. Seems an extra dry with a touch of sugar, pear flavours and a balanced crisp flavour. Nothing special but not bad. At least the magnum bottle looks gorgeous.
2023-10-22;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;3.8;;VS-PROS-ED-MM;Vivino;Well enjoyed not by myself but by our guest Sanja at the excellent Oakville Thai restaurant Soontorn Banh Thai. Our go to Thai spot when in Oakville. Classy decor, wonderful atmosphere and superb reasonably priced food. As regards the Sparkler by all accounts quite good. Notes of apple , peach and pear and a nice wheaty palate offset with sparkling acidity. Very good pairing with the cuisine.
2022-09-28;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;3.7;;VS-PROS-ED-MM;Vivino;Light yellow color with a lot od small bubbles disappearing fast. In nose apples and pear fragrance with yeast scent. On palate decent acidity and clean orchard fruity taste. (*) Good to be drunk solo and mixed with Aperol.
2022-10-22;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;I am very very very far from considering myself an expert in the bubble world 😬😬😬  I likes it... and so did everyone on my birthday party... so everything is good.  The real wines we celebrated with were 10x and 20x more expensive... but the bubble part is not me...  at least for now.q
2025-12-31;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;3.9;;VS-PROS-ED-MM;Vivino;С Новым годом!!  Prosecco Treviso из региона Венетто.  Цвет чуть желтоватый, перляж крупный, вкус насыщенный.  Во вкусе яблоко, груша, цитрус, мёд, минералы и горчинка цедры в послевкусии. Отличное содержимое первого бокала в наступившем году!   Prosecco Treviso from the Venetto region.  The color is slightly yellowish, the pearlage is large, the taste is rich.  The taste has apple, pear, citrus, honey, minerals and a bitterness of peel in the aftertaste. Excellent contents of the first glass of the new year!
2015-01-23;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;Surprisingly good considering that most entry level Prosecco is absolute shite and is not worth drinking. This stuff has a very fresh and elegant floral nose with a touch of cinnamon baked apple. Perfectly balanced acidity helps bring across flavours of exotic fruit to the palate to add to above mentioned aromas. Moderate sugar level, much lower than is usually the norm. Really refreshing and very pleasant. Probably the best frizzante I have come across apart from Valdobbiadene stuff. Happy days!
2015-04-26;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;Great White Extra Dry Prosecco with very bright color. Luminous crystal with abundant lather and beautiful long-lasting fine bubbles forming even streaks. The clear neutral, mineral acidity, flint, grass after rain and fresh citrus.
2025-08-31;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;3.8;;VS-PROS-ED-MM;Vivino;Villa Sandi ll Fresco Prosecco DOC Treviso Brut BD2024 (20250716)  Pale lemon, medium intensity, lemon, yuzu peel, green apple, nectarine, acacia, off dry, medium+ acidity, medium alcohol, light body with vivid mousse, medium- finish, good-, refreshing Prosecco with good approachability due to fresh fruit character and 12g/L residual sugar.
2025-08-30;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;3.7;;VS-PROS-ED-MM;Vivino;On the second attempt, the flavor profile is predominantly dominated by honey, resulting in a rich sweetness on the palate. However, there is a noticeable lack of freshness that could enhance the overall balance and complexity of the taste experience.
2020-10-10;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;We got ourselves a Magnum of this fun dry bubbly Prosecco, for the holiday lunch. Considering its price that’s a great bargain. There’s a nose of honey and peach with crisp, floral and strong green apple with slight minerality on the palate. Overall it’s refreshing and easy, perfect for any occasion. 
2017-09-29;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;3.5;;VS-PROS-ED-MM;Vivino;"Last evening on Corfu island - somewhat a dedication to Venetian pages of island history :) Meaning literally ""The Fresh One"", it's exactly the case!  Vibrant, fresh, tasty))  Very pale straw yellow color. Elegant & stable perlage. Beautiful bouquet of yeast, chalk, yellow apple, yellow plum, jasmine. well-ballanced palate of medium(-) body and vivid acidity. Delicately mineral. Flavors of peach, lemon & lime, green apple & melon. Harmonious fruity finish accenting citrus mostly. Was fine on its own. 3.6*"
2022-03-12;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;3.5;;VS-PROS-ED-MM;Vivino;Happy Bubbles Friday!  We started off our Friday evening with this 🇮🇹 Prosecco.  Prosecco seems to be slightly more comment type of sparkling around in 🇮🇩.  We guess you’ll be seeing more of that from us!  Light golden straw in the glass.  Meek lemon and citrus on the nose.   Lemon, nuttiness, and yeast on a crisp flavour profile.  This Prosecco does the trick for us!  3.6✨
2015-12-13;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;3.5;;VS-PROS-ED-MM;Vivino;A fun, fruity and easy drinking Prosecco that is quite dry, well-balanced with a light body.  Medium size bubbles with a rich golden straw color.   This wine has intense flowery and fruity aromas pear, grapefruit and melon with a inkling of green apple.  It has clean crisp flavors of apples, peaches and pears with a hint of mint. Not as sweet as other Proseccos I have had it quite refreshing.  A nice wine to pair with a charcuterie and cheese platter.  Worth a try especially given the price point.  Enjoy!
2015-02-28;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;3.5;;VS-PROS-ED-MM;Vivino;Cheap spumante for this quality. I think for a brut prosecco it'a a bit sweet, but the variety of notes, like green apple, almonds and honey, are sufficiently compensating that. The finish is long and quite intens. € 9,95@ Wine in black
2018-05-02;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;3.5;;VS-PROS-ED-MM;Vivino;Loads of medium-sized bubbles in the glass. On the nose, apricot, citrus zest and pineapple with hints of honey and flowers. Dry, medium (++) acidity, medium alcohol. Kiwi, grapefruit and lemon peel with a hint of salinity on the palate. I was pleasantly surprised by the texture of the bubbles, but they're relatively short-lived.   For the value, this is a great prosecco if you're looking for a ripe fruit expression. Hints of tropical fruit, honey and citrus make this a great wine for a warm summers night.
2017-09-22;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;3.5;;VS-PROS-ED-MM;Vivino;3.7* 🚩Dress clarity: ⭐️⭐️ intensity: ⭐️⭐️⭐️ color: golden 🚩Nose intensity: ⭐️⭐️⭐️ duchess, pear, white flowers, citruses, lemon lollipops  🚩Palate sugar: ⭐️⭐️ alcohol: ⭐️ body: ⭐️⭐️ tannins: acidity: ⭐️⭐️⭐️⭐️ citruses & lollipops  aftertaste: ⭐️⭐️⭐️ . ⭐️ (min) — ⭐️⭐️⭐️⭐️⭐️ (max)
2026-03-14;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;3.7;;VS-PROS-ED-MM;Vivino;This was the perfect compliment with a bowl of strawberries. Add a few pieces to the flutes and sip to your hearts content. The bubbles made each mouthful a small celebration on the tongue. This was a perfect balance, not too sweet or too dry. Grab a bottle, someone special and celebrate your life.
2022-04-30;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;3.8;;VS-PROS-ED-MM;Vivino;It stands alone strong as your reliable brunch Prosecco. Light, dry, citrusy. My go-to Prosecco for Aperol Spritz. 
2017-04-22;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;Creamy with notes of peach. Pleasant effervescence.   Tasted again 9/2/18 with notes of honey and green apple. 
2020-07-18;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;Apple, pear, citrus with a pronounced minerality that makes this a refreshing Prosecco.  Excellent at this affordable price 
2015-03-31;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;Extra dry is the tipical Prosecco Valdobbiadene. Nice crispy fruit, fresh acidity.....very enjoyable.
2022-11-29;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;A really decent Prosecco 🇮🇹  Not a typical one, it has lots of melon, apple, lemon and some honey.  Cheers! 🥂🥂🥂 
2018-04-07;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;Light and refreshing, this Prosecco is a great choice for an easy drinker on a summer afternoon. Not sickly sweet, but good balance. 
2021-06-20;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;Nice and mild Prosecco with a vanilla and peach finish. We had it at Vele with Estefania and her mom on June 2021.
2017-03-04;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;Big tree fruit nose. Comes off pretty sweet but mellows as u drink it. A very nice italian sparkling. Enjoy
2016-06-23;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;Nice fresh perfume,Smooth, easy but complex enough. Nice small elegant bibbles. Even bettervthan the extra dry
2026-03-27;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;3.8;;VS-PROS-ED-MM;Vivino;Good, honest Prossecco, pretty light, bubbly, taste of pears, citrics and green apples, not too fancy yet an enjoyable drink
2016-02-11;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;Loved it. This is a great every day easy drinking sparkling wine good fruit good effervescence clean finish.
2017-11-19;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;Lovely golden apples and breadcrumbs. Wonderful roasted pine and a full, slightly floral madeleine finish.
2025-02-17;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;3.9;;VS-PROS-ED-MM;Vivino;apple citrus pear green apple lemon grapefruit lime grass yellow apple green pear acacia gooseberry lime zest honeydew melon
2023-06-22;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;3.8;;VS-PROS-ED-MM;Vivino;Tasted during Gambero Rosso Montréal 2023. No notes. Just rating. I'm keeping track of what I like or  not like.
2021-02-18;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;Crisp, tidy, with uniform bubbles. Apple and green pear notes. Delicious with 1/2oz orange juice in my celebration mimosa 🎉 
2019-10-20;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;This is a excellent Prosecco very unique array of fruit, smooth and well balanced on the palate. Very enjoyable wine.
2019-09-18;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;Back in the grind and literally have no time to write full reviews, so I'll just rate for the time being.
2015-06-23;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;3.0;;VS-PROS-ED-MM;Vivino;Not my favourite Prosecco - it's all about the citrus with very little other fruit flavour and a short-ish finish. I'd say this is a good candidate for a mimosa. #365daysofvino
2014-04-19;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;excellent prosecco with light fruity taste and full minerality. comfortably dry, pleasant sparkling.
2020-08-08;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;This Prosecco gets a 2 thumbs up from the wife! It’s her new summer drink, particularly when used in the Aperol spritz !! 
2018-09-01;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;Good nose. Applicable with Thai food. 
2025-10-22;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;3.8;;VS-PROS-ED-MM;Vivino;Light and crisp with a touch of orange and nutty notes.
2019-06-08;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;Assertive bubbles that soften quickly with balanced acidity and floral and toasty notes.
2018-04-24;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;Nice bubbles. Good taste for the price
2015-10-24;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;good  bubbles crisp
2026-04-13;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;3.8;;VS-PROS-ED-MM;Vivino;Was pleasantly surprises by its fine sparkles and fruity taste.
2019-06-13;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;Very tasty prosecco.  Good nose and effervescence.   Palate very acidic with lime.  
2014-05-22;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;Great, fine bubbles, apples and limes
2022-01-20;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;3.6;;VS-PROS-ED-MM;Vivino;Notes of green apple, citrus, melon and honey with a hint of yeast. Light, dry+ with soft bubbles. Crisp and refreshing. Cheers! 🥂
2025-04-29;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;3.9;;VS-PROS-ED-MM;Vivino;Apple, pear, little lemon, well balanced overall taste.
2022-01-16;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;Good QPR. Apple, honey, stone. Good balance. 
2015-10-13;;Il Fresco - Prosecco Doc Millesimato Extra Dry;;;4.0;;VS-PROS-ED-MM;Vivino;Nice and buttery, brilliant yellow color
2019-12-21;;Costasera - Amarone Classico DOCG;;;4.5;;MA-AMAR-CS-01;Vivino;4.3 Delightful. 15.5% ABV. Opaque ruby in the glass. Notes of ripe red plumb and baked cherries, roasted coffee and bitter cocoa. Aged 3 years in barrel prior to bottling. Extraordinary. 
2021-08-27;;Costasera - Amarone Classico DOCG;;;4.5;;MA-AMAR-CS-01;Vivino;This is a classic Amarone. Lots of chocolate and black cherry, mixed with oak and spices.  Lucious wine that goes down smooth and velvety. Cheers! 
2024-09-20;;Costasera - Amarone Classico DOCG;;;4.7;;MA-AMAR-CS-01;Vivino;Deep in color, powder Coco. Give me a straw cause this is delicious.  Bigger in body but well balanced.  4th from the valpo tasting class.
2022-06-16;;Costasera - Amarone Classico DOCG;;;4.3;;MA-AMAR-CS-01;Vivino;Wonderful flavors: cherry chocolate earthy.  Light tannins, velvety on the tongue. Paired well with smoked meats and steak.  
2022-11-27;;Costasera - Amarone Classico DOCG;;;4.3;;MA-AMAR-CS-01;Vivino;Beautiful amarone in Viinimessut  with friends. Full and round, smooth chocolate, vanilla,plum and mocha. The best I tasted during the fun evening.
2019-02-07;;Costasera - Amarone Classico DOCG;;;4.5;;MA-AMAR-CS-01;Vivino;Look.  Up in the sky.  It’s a bird.  It’s a plane.  It’s Superjam!  Nice dry taste.  Awesome nose.  Astringent and pleasantly complex finish
2025-12-04;;Costasera - Amarone Classico DOCG;;;4.3;;MA-AMAR-CS-01;Vivino;Excellent & Typical Amarone Classico from Masi winery, Veneto, Italy 🇮🇹. cherry chocolate plum oak raisin leather on the palate. Great Amarone wine 🍷!!
2024-09-15;;Costasera - Amarone Classico DOCG;;;4.5;;MA-AMAR-CS-01;Vivino;Dark ruby red, on nose sweet cherry and dark chocolate. On palate great balance, nice sweetness. Getting some nice aging hints. Drank in a magnum. Really enjoyed this
2022-10-31;;Costasera - Amarone Classico DOCG;;;4.5;;MA-AMAR-CS-01;Vivino;Stone, mushroom, fig, jammy red fruit, coffee, toffee, caramel, smoke. Full bodied with ripe fruit and loads of auxiliary flavors with an outstandingly long finish.  
2022-09-17;;Costasera - Amarone Classico DOCG;;;4.5;;MA-AMAR-CS-01;Vivino;Superb Amarone. For me, the best. Let’s say in Isaan, to pair with spicy dishes made with “moo” or “ped”… explosive notes of red fruits and sweet chocolate… 
